1,Prosit Edward Scicluna għax-xogħol serju li qed tagħmel u urejt lill-oppożizzjoni kif isiru l-affarijiet fejn jidħlu l-finanzi tal-gvern.
0,X'differenza minn oħrajn li biex iħammġu lil art twelidhom jaslu biex jigdbu.
1,Prosit Animal welfare għal kif qed tieħdu ħsieb il-klieb immaltrattati. Ħafna nies ma jafux kemm il-klieb għandhom qalbhom kbira għal sidhom u kemm huma kumpannija matul il-ġurnata kollha.
0,"Vera ma jafx x'qed jagħmel, moħħu biss biex jagħmel ħsara lill-gvern mingħalieh."
0,"Naħseb li għażaqt waħda u sew, għax meta tara l-bankini u partijiet minn toroq li kienu taħt idejk jekk tagħsarhom ma ssib l-ebda waħda sura ta' nies."
0,Ipproteġu L-Maltin għax ħadd ma qatt tagħna l-għajnuna imma l-Maltin stess ħadmu biex ikollna pajjiż tagħna.
0,Il-flus tal-multa li weħel min ser jeħodhom?
0,"Il-belt Valletta dawn l-aħħar sentejn saret belt mitluqa, mimlija karozzi, speċjalment governattivi, li jipparkjaw fejn iridu u li ħadd ma jista jkellimhom."
0,"Filwaqt li qed tkun irranġata l-anomalija fil-pensjoni tal-ħaddiema li kienu fis-servizz Ingliż, imma ma' dawk li kienu fis-servizz ċivili ma sar assolutament xejn!"
1,"Fejn jidħlu ġbir ta' fondi, Bandi u Peppi minn tal-ewwel."
0,"Nittama li dawn il-flus imorru għal dawk in-nies li huma fil-bżonn kif ukoll lil ta' Puttinu Cares l-aktar. Kif ukoll għal  dawk l-eluf ta' nies li huma f'riskju ta' faqar hawn Malta,
niftakru fihom ukoll li għal ħafna minnhom għaddejjin minn problemi ta' saħħa kif ukoll problema ta' poverta minħabba l-għoli tal-ħajja u xogħol."
0,Biex tikkritika mhux neċessarju li tuża kliem perikoluż u allarmanti.
1,Grazzi Mary Rose ta' kemm ferraħt nies tul il-karriera sabiħa tiegħek fuq il-palk.
0,Dan biex aktar taħbu? Nispera li le u nistgħu nkunu nafu l-ismijiet u l-karigi ta' dawn in-nies li ser jiffurmaw dan it-tim il-ġdid ?
0,Tkellem għalik sieħbi. Malajr ħadtha r-risposta. President tal-ġenn għandna. U poplu tal-ġenn (ħlief għal xi ftit eċċezzjonijiet bħalek).
0,"Kemm xtaqt nisma kelma waħda fuq il-biedja organika, fuq miżuri sabiex jitnaqqas l-użu ta' pestiċidi, herbiċidi u prodotti sintetiċi għall-ħarsien tal-pjanti."
1,Strieħ fil-paċi MaryRose u grazzi ta'kollox.
1,"Grande l-President, ara x'ser nitilfu."
0,Naqbel assolutament ma' Mazzola. Jidher li l-gideb minn naħa tal-MEP's Nazzjonalist isir anke hawn Malta biex iħammġu l-MEP's Laburista.
0,Jista xi ħadd jgħidli kemm inġabru flus minn Għawdex għax ma smajtux? Grazzi.
0,Għalfejn dan il-ħafna paroli fil-vojt li qed tgħidu biex il-prim ministru jneħħi lil ministru? Mela intom kontu hemm u tafu x'ġara eżatt?
0,"Iċ-ċuċ ta' din l-istorja huwa ta' dak il-bniedem bla qalb, bla ruħ u imsejken li ma ħasibx fuq affarijiet oħrajn li seta għamel aħjar barra dak li wettaq fuq din l-imsejkna kelba."
0,Jista jkun li dan il-bniedem qiegħed jagħmel il-kalkoli ħżiena għax waqaflu l-arloġġ.
0,"Narah imkabbar wisq bih innifsu, u ngħid dan bla ebda disprezz lejh."
1,"Jiena kelli ħafna rispett għal xi wħud mill-presidenti li kellna qabel. Pero għall-eċċellenza tagħha Marielouise Coleiro Preca, għalija għandha xi ħaġa speċjali aktar li kienet tidher fiha minn dejjem."
0,Ftit huma dawk li iridu jdaħħlu idejhom fil-but u jagħtu.
0,Jiena ma ngħidx li l-kobba mħabbla... Jiena ngħid li dawn qed jitħabblu fil-kobba tagħhom stess!
0,"Dawn iridu jaqsmu l-Ewropa għax huma mhux kapaċi jgħixu bħala aħwa, imma biss jinqdew bir-reliġjon biex juru il-ħdura u l-għira li għandhom għal -umanita."
0,"M,ediċina problemi ta' xejn, għandek bżonn operazzjoni urġenti, tħabbilx rasek, mur fi sptar privat u n-nursers il-ħin kollu bit-tbissima fuq fommom issaffru u jidħqu."
0,Miljuni mormijin l'hawn u l'hemm bla rendikont u tberbiq ta' flus fuq proġetti falluti.
0,"Arrestawh, ħudulu d-debba u itfgħu lilu fil-kamra u tuh bil-frosta ħa jkun jaf x'qegħda tħoss dik il-povra debba u tuh multa kbira u lanqas tħalluh irabbi annimal ieħor għax naħseb li hu annimal."
0,Daqt joħroġ xi ħadd u jgħid li l-qorti immanipulata mill-gvern ukoll issa.
0,Anke l-gvern għandu bżonn restawr għax laqtitu sajjetta ukoll.
0,Fastidju huwa meqjus bħala aġir irresponsabbli li jilgħab mal-paċenzja u mat-tolleranza ta' kull individwu.
0,Imnlla inqala dan l-inċident għax il-PN nsewh il-baġit u dawn ir-riżultati !!!
0,Fil-medja bosta drabi jinkiteb kliem ilellex minn xi individwi.
1,"Fuq kollox, ir-rappreżentanti tal-gvern barra minn Malta dejjem ifahhru lil Malta. Għax huma patrijotti."
1,Il-proġett il-ġdid f'Pjazza t-Tokk m'għandux iservi bħala post kummerċjali għal -imwejjed ta' ħwienet ta' madwar iżda għandu iservi bħala post ta' mistrieħ għaċ-ċittadin.
1,"Dak li għidt int ġie korroborat fil-gazzetti tal-lum. Issa nafu x'tip ta' nies ser japplikaw, nies ta' kalibru."
0,"Waqt li qed insegwi dak li għaddej dwar l-isparatura tax-xufier tal-Ministru Manwel Mallia, ma tantx qed nisma dwar il-barrani Smith, jekk dan hux arrestat jew ġiex interrogat u dan qed iħassibni ħafna."
0,Jien nippretendi li pajjiżi Islamiċi ġenwini mhux jikkundannaw biss imma jikkontrollaw lil dawn il-kriminali li qegħdin iħammġu ir-reliġjon Islamika. Iktar minn hekk huma stess jirrappurtaw lil min jaħsbu li huma fanatiċi.
1,Naħseb li l-Fun Run tibda minn diversi postijiet ħadmet. Naħseb li jekk sena oħra  jiżdiedu postijiet aktar il-konkorrenza tkun akbar għax naħseb li ħafna jħossuha tqila sabiex imorru l-bod mill-lokal tagħhom.
0,Qed naraw liż-żejt qed jitla' f'wiċċ l-ilma! Issa qed nibdew naraw min bagħbas fil-verita!
0,"Nivvutaw…xbajt niġbidlek l-attenzjoni u kollox jitħalla għaddej...ma jinbiddel xejn… ħafna jitħallew għaddejjin, iħawdu u jagħfġu."
1,Jiena onestament naqbel ħafna ma' din il-miżura. Dan għaliex tipproteġi ħafna lill-Oppożizzjoni li ripetutament tispara għal saqajha.
1,Tajjeb li wieħed jagħti ċifri eżatti lil'ħinn minn kull sfera politika u mingħajr ma nsemmu fejn daħlu jaħdmu u min daħħalhom. 
1,Prosit eċċellenza President ta' Malta. Bik għandna Sandro Pertini Malti. Unur għal pajjiżna li għandna President bil-kwalitajiet kollha u l-kapaċità li jgħaqqad poplu Malti kollu. Aħna ma rridux President nazzjonalist/laburist. Aħna rridu President li jkun kapaċi jgħaqqad iċ-ċittadini flimkien li huma fil-kwalitajiet ta' George Abela u s-sinjura tiegħu. Prosit!!!
0,"Tgħid il-każ li ressaq Ryan Callus quddiem l-Ombudsman, idum xi sena biex ikun deċiż bħal ma qed jiġri f'ċertu każi?"
0,"Fl-aħħar fetaħ ħalqu li ġo Ħaż-Żebbuġ dawn l-aħħar 10 snin kien hawn telqa kbira, anzi għamlu naqa t-triq il-ġdida u xi toroq ġo Ħal-Mula, imma fadal ħafna x'isir lejn tal-Grazzja għax il-qamar aħjar minn ċertu toroq li hemm."
0,Kemm hu ndispensabbli dan ir-raġel. Possibbli m'għandekx persuna aħjar minnhu biex jokkupa dan il-ministeru?? Ejja kuraġġ u tajjru!!
0,"Kieku veru jridu jaqtgħu l-bullying kulħadd jaf x'għandu jagħmel, imma ġo din l-art ħelwa ħadd ma jagħti każ."
1,Grazzi ħafna MaryRose ta' kemm kont taspalla għal  marid u kemm neħħejt dwejjaq ta' solitudni minn qalb ħafna anzjani tagħna mmnikta bil-karattru sabiħ umli u sempliċi  tiegħek.
0,Il-PN għal ġol-ħajt taħt Simon u s-sur segretarju tiegħu. Irridu lil Jason Azzopardi kapo ġdid.
1,Hija mara tal-fatti u mhux tal-paroli biss u iva ħaqqha l-onur għax taħdem għall-ġustizzja u favur il-promozzjoni tal-ħarsien tad-dinjita tad-drittijiet tal-bniedem.
0,"Hekk sew! Dawk l-inħawi mdawwrin bil-grounds, u aħna tal-Kottonerta lanqas ground m'hawn fejn nitrenjaw! Bqajna l-istess!!"
0,Għadna lanqas sentejn fil-leġislatura u xejn ma nbiddel fl-attaggjament tad-dipartimenti. Kollox baqa kif kien.
0,Il-poplu Malti għamel żball kbir meta ma takx ċans tmexxi.
0,L-aqwa li nibqgħu l-ilsiera tal-barrani kemm ta' fuq u kemm t'isfel. Qegħdin għar minn meta konna kolonja; prosit lil politiċi hekk jgħidu Maltin.
0,Veru. Il-bullying qed iġib ruħu barra mid-djar ukoll. Ħafna drabi dan il-bullying jiġi b'nuqqas ta' edukazzjoni minn naħa tal-ġenituri.
1,Kull partit serju għandu jkun ċert li jirrispetta lill-istituzzjonijiet inkella jitlef il-fiduċja tal-poplu.
0,Uħud minn dawn lanqas jixirqilhom ikunu fejn qegħdin għaliex m'għandhomx la l-kapaċità u lanqas l-esperjenza tal-kariga li tpoġġew fiha.
0,"Kieku xi ħadd minn din l-amministrazzjoni jsemmi lil pensjonanti ta' taħt il-75 sena!!!! Koppja b'pensjoni waħda taz-żewġ terzi, se jmorru minn taħt bil-miżuri li se jittieħdu f'dan il-baġit."
0,"Nittama li dawn ir-residenti li jingħataw permess biex ibiddlu djarhom f'boutique hotel, jinsabu f'żoni turistiċi u mhux qalb toroq residenzjali fejn żgur iżidu t-traffiku u periklu għar-residenti speċjalment għat-tfal."
0,Ara kif spiċċaw b'moħħ ivvelenat uliedna grazzi għat-tgħallim li tul dawn l-aħħar 18-il sena ngħataw kontinwament fuq drittijiet u responsabbiltajiet xejn.
0,"In-nies tal-politika jissejħu 'politiċi' mhux politikanti. Il-politikanti huma nies li ma tantx jifhmu fil-politika, allura meta politiku tirreferi għalih bħal a politikant tkun qed tinsulentah."
0,Arukaża kbira għax anzjana waħedha jagħmlulha hekk.
1,"Tajjeb li n-nies jagħmlu użu aħjar mit-transport pubbliku, 'taxis' u forom oħra ta' transport."
0,Għafiġha sieħbi għax intom kontu qed tistennew li jippronunzja ruħu kontra l-kaċċa fir-rebbiegħa u ħarġilkom  is-sorpriża.
0,Naqbel perfettament ma' dak li kiteb laburist leali dwar il-pensjonanti tal-gvern li jieħdu l-pensjoni tat-teżor. Dawn qed jiġu misruqa!
0,"Kemm hawn ġenituri li għandhom moħħhom magħluq. Biex ma tħammarlux wiċċu, ġiegħel lil bintu tiżżewweġ kontra r-rieda tagħha.."
0,Mill-kitba tiegħek ngħid li m'għandix nemmnek.
0,Wara li jservi s-sentenza keċċuh għal għomru minn Malta.
0,"Forsi issa n-nies jindunaw għaliex in-Nazzjonalisti, f'kull ċans li jkollhom jippruvaw iħammġu lil Dr Mallia. Ma jistgħux inniżżluha minn griżmejhom li dan kien tagħhom u ħarbilhom minn taħt idejhom..."
0,Nemmen li jsir min isir isqof ta' Malti il-knejjes ser ikomplu jitbattlu mill-fidili.
1,Għoġobtni u naqbel miegħek mija fil-mija
0,Jekk minix sejjer żball għamel żmien jaħdem wara l-bar PV. Ili ma narah.
0,Naqbel ma' Joseph Cauchi perfettament. Dawk li kienu pensjonanti qabel l-1979 għal darb'oħra reġgħu ġew minsija.
0,Jien Belti u mhux ser nivvota għal dan it-titolu. U dan ser nagħmlu għax minix ipokrita imma għax jien sinċier.
0,Liġijiet li ma jpoġġux l-interessi tat-tfal l-ewwel u qabel kollox ikunu qed jagħmlu ħsara liċ-ċittadini futuri Maltin.
1,"Prosit ibqa sejjer hekk, aħdem għal ġid tal-poplu Malti u Għawdxi kollu flimkien ma' sħabek tal-kabinett u l-membri parlamentari kollha."
0,"Partit tal-miljunarji iva, partit tan-nies tax-xogħol le. Il-verita hi li n-nies tax-xogħol iridu ekonomija li toħloq ix-xogħol."
0,X'differenza minn Metsola u Mizzi. L-ewwel waħda tipprova tkasbar lil pajjiżha u t-tieni waħda tipprova tara kif titkabbar il-protezzjoni tat-tfal.
0,U n-nazzjonalisti għadhom jitkellmu fuq sparatura.
0,Il-knisja trid tinbidel !!!
0,Imma dan mhu xejn komparat ma' dawk l-iskandli li saru taħt gvern tal-PN.
0,Ħela ta' ħin għal kulħadd fil-parlament.
1,Naf ċert li int qegħda hemm fejn il-Mulej tkompli tferraħ lil qrabatna li marru jiltaqgħu mal-Mulej ukoll.
0,Maħmuġin minn rashom sa' saqajhom kienu u hekk jibqgħu.
1,Il-persuna trid timxi maż-żminijiet tal-lum.
0,Prosit Sur Ray Zammit. Tajthom risposta lil min iddubitak u għamillek il-ħsara. Kompli kif int għaddej u aħdem ħalli każijiet antiki isolvihom għax hemm bżonn.
0,"Tal-mistħija, dan kollu għax qiegħed itihom x'jieklu? Min jaf x'ħa jiġri bl-annimali issa u fejn ser jeħduhom."
1,"Naqbel ħafna fis-sistema tas-""Sentencing Guidance' speċjalment fuq każijiet serji bħal stupru, vjolenza domestika, abbużi fuq l-anzjani u persuni b'diżabilita, eċċ. Ma nistgħux ninsew it-tbatijiet kbar li jgħaddu minnhom il-vittmi ta' dawn ir-reati."
0,La mmut jiena din mhix se tiġi intitolata li tieħu 2/3 tal-pensjoni tiegħi għax la hi marti u anqas il-partner tiegħi.
1,"Prosit Dr.Luciano Busuttil, kollu minnu li qed tgħid."
0,Dil-bużżieqa li nefħu qed tisplodi f'wiċċhom mid-dehra!
0,"Meta Dr.Alfred Sant kien iltaqa mal-istudenti tal-universita, is-saħħara l-ħażina u velenuża kienu ibbujawh u swietlu l-elezzjoni li ħareġ tellief fuq il-velenu anke ta' dak li kien għamel bħad-dittaturi meta ħoloq lilu inniffsu bħala kap ta' Malta Repubblika."
1,Prosit tassew lil kull min ħa sehem f'din il-biċċa xogħol li qabdu lil dawn in-nies li jistaw jeqirdu lil uliedna.
0,Basta jitfgħu il-ġebla u jaħbu idejhom wara darhom.
1,Kuraġġ ministru.
1,"Eċċellenza , ser nerġa' nirrepeti dak li għidt . Nixtieq nerġa' narak President għal ħames snin oħra. Dak li wettaqt int ser nibqgħu napprezzawh għal dejjem. Grazzi ta' kollox u nawguralek is-saħħa u s-sena t-tajba lilek u l-familja."
0,Fuq dawn il-figuri pożittivi kollha l-oppożizzjoni u l-medja preġudikata tal-lemin ma jgħidu xejn.
1,"Jistħoqqilhom aħjar għax dawn huma umani wkoll. Mhux sens komun dan, jewwilla!"
1,Dawn Maltin ta' vera li qabżu għal pajjiżna għax issa xbajna pajjiż żgħir u invadewh... prosit tassew.
0,Hemm bżonn li l-gvern jieħu passi serji bis-serjeta biex din l-arroganza tal-Melita tiġi ikkontrollata !!!!
0,Ħlief imaqdru u kollox ħażin ma jafux jgħidu. 
0,Beppe tiftakar meta missierek ħareġ ta' giddieb meta lejliet l-elezzjoni gideb fuq Alfred Sant ???
0,Dan mhux sew u l-amministrazzjoni tal-PBS għandhom jaraw dan.
0,"Dak li qed nieħdu bil-moviment ħieles tal-Unjoni Ewropea, fejn kulħadd jibqa' dieħel mingħajr ħadd ma jippreżenta passaport."
0,Ngħid lil dar-raġel jiġi siegħa xogħol miegħi u jara minn xiex ngħaddu.
0,Ir-referendum ħa jsir għax il-poplu xebgħa jara partiti politiċi ibaxxu rashom għal kaċċaturi u jiġu jitmejlu x'jaħsbu l-bqija.
0,Aħna hawn Malta diġa qegħda tinħass u għalhekk għandna nħaddmu moħħna u ningħaqdu speċjalment meta ssir xi dimostrazzjoni bħal din fejn għandha ssir pubbliċita li tasal għand kulħadd anke jekk jkun bżonn inħallsu.
1,Dawn Maltin ta' vera li qabżu għal pajjiżna għax issa xbajna pajjiż żgħir u invadewh... prosit tassew.
1,Ministeru li jinkludi responsabbilta kbira ħafna imma persważ li kapaċi tmexxi bl-integrita li tipposjedi.
0,Hemm bżonn li l-ministru responsabbli jiċċaqlaq u jara li l-pulizija tmexxi immedjatament fuq dan il-każ u fuq il-każ fejn raġel beda jsawwat żiemel bla ħniena.
1,Qumu ftit fuq tagħkom. Ingħaqdu u ġġieldu għad-drittijiet tagħkom. Sejħu laqgħa u ibdew ħudu azzjoni.
1,Prosit Sur President u sinjura tiegħu ta' xogħol li għamiltu għall-Istrina u preżenza tiegħek matul il-ħames snin tagħkom.
0,"Hemm ħafna aġġettivi aktar dispreġjattivi li nixtieq nuża fil-konfront tiegħek, imma għax nirrispetta lil dan il-ġurnal kif ukoll lill-qarrejja, ser nieqaf hawn!"
1,Fun Run kienet suċċess bħal ma kienu attivitajiet oħra  organizzati mill-president.
0,Fejn hi l-onesta tagħkom meta ġejna magħrufin li tagħjtu l- flus kolla li ħadtu fl-onorarja meta mhux veru.
1,Nkompli nikkonferma kemm Dr. Borg qiegħed ikompli bil-ħidma ma tieqaf qatt sabiex iżomm standard għoli kemm fĦad-Dingli u kemm f'Malta inġenerali b'xogħol li jawtorizza u jaħdem biex isir.
0,"Il-bniedem li wasal l-ewwel fuq il-post u ordna li titneħħa l-karozza jiġi ħu t-tfajla tas-surġent, mela l-kobba tkompli titħabbel."
0,Jien minn hawn nagħmel appell lil Melita Cable sabiex ma tkomplix tidħaq bil-klijenti tagħha. Qed ngħid dan għax il-livell tal-Programmi li toffri il-Melita huma kolla medjokri.
0,Lanqas biss aħna konxji li l-istorbju f' Malta huwa problema.
0,Iġri jkollna president ġdid għax dan dejjaq lil kulħadd
0,Tas-Sliema illum mhijiex xi ħaġa aqwa minn pajjiż ieħor anzi ngħidlek li hija post tedjanti.
0,"M'għadhomx jiġu magħżula la l-isqof ta' Għawdex u lanqas l-Isqof Scicluna, għax nerġgħu mmorru għas-snin ħamsin u sittin tas-seklu l-ieħor."
0,"Oppożizzjoni bla sinsla, flok jikritikaw il-baġit qabduha fuq l-isparatura, u dawn x'iridu jgħidu għal petrol daqs kemm raħsuh huma għax kull xahar jogħla kien u jien għadni ma nsejtx."
0,Issa aħna sibniha d-diffikulta bil-preżenza tagħhom....għax m'hawnx bizżejjed... meta ħa nqumu mir-raqda? 
1,"Kull ma jrid il-korp tal-pulizija hu daqxejn ta' ""polish up"". . Iridu jiftakru fil-ġurament li jaqdu dmirhom b'onesta u mill-aħjar abbilta tagħhom. L-uniformi għal hekk jilbsuha."
0,"Tgħid x'tgħid Moira, jien niġi nitmellaħ għax jien nikkmanda l-vot tiegħi! Nappella biex min għandu xi delizzju ta' kull xorta jivvota iva għax illum il-kaċċa u għada delizzji oħra. "
0,"Dr Joseph Muscat u Dr Mallia , naqbel ma' Gianni Borg, ħudu ħsieb personalment dal-każ ta' dan is-surġent għax fil-pulizija hemm min mhux jieħu pjaċir li hawn il-gvern tal-PL u lest akkost ta' kollox li jħammeġ il-gvern."
0,"Ftit ftit qed toħroġ lil Malta mid-diżastru li kellha fil-finanzi, wirt storiku."
0,Ara vera hawn nies injoranti. Mela żball jista jitranġa bi żball ieħor?
0,"Nixtieq inkun naf meta ħa toħroġ ir-riżultat tal-inkjesta, meta inqala d-dawl u passi l-gvern ħa għax inutili tagħmel sigurta u jekk imur id-dawl ma jaħdem xejn."
1,"Sewwa min ħaqarhom u qatilhom ma weħel xejn, u dan ir-raġel għax iħobbhom, weħilha miskin."
1,Wasal iż-żmien li jinkixfu l-istrateġiji tal-PN tat-tmeninijiet. Kuraġġ Manwel.
0,Żball ma jitranġax b'ieħor. Kas ċar daqs il-kristall u fih tagħlima.
1,Issa qed naqraw li peress li għadda xi żmien mhux ħażin studenti ta' moħħ aktar nadif u progressiv ltaqgħu ma' Dr.Alfred Sant fi Brussels u ħadu ritratt miegħu bħala rikonoxximent ta' ħidmietu.
1,"Hemm bżonn kbir, jekk verament irridu li l-affarijiet jimxu kif inhu sewwa u xieraq, li kulħadd għandu jinżamm responsabbli u fejn jinstab li ma kienx qal verament is-sewwa għandu jiġi ikkastigat bis-serjeta."
1,Nifraħhielha tas-suċċess kemm tal-Fun Run li kienet organizzata professjonali imma anki Rockestra.
0,Eġajna bil-Victory Kitchen? Suppost kellna neqirdu l-faqar mhux inħallu lil min hu bagħtut fi stat ta' karita.
0,Kif ma tistħuhx tkomplu b'din l-attitudni tagħkom li kull ma tgħid l-oppożizzjoni huwa kollu gideb?
0,Jien kien hemm min kien hemm fil-gvern il-ħażin dejjem ktibt li kien ħażin imma nies bħalek fihom ħasra għax jaħsbu b'moħħ ħaddieħor u mmexxija minn imnieħerhom.
0,Kemm nieħu pjaċir meta nara artikli bħal dawn. Artikli bħal dawn juru tajjeb kemm il-politikanti verament fuq din il-qoxra qegħdin jgħaddu ż-żmien bis-soċjeta Maltija.
0,L-inċentivi li ttieħdu kienu kollha mmirati biex il-mara u r-raġel joħorġu jaħdmu mhux biex irabbu t-tfal u jagħtuhom il-ħin!
0,Mhux il-bogħod meta lanqas iroddu s-salib ma jħalluna lilna l-Ewropej minħabba l-ħafna li qed jinvadu l-Ewropa u minħabba l-ħafna restrizzjonijiet minn diversi gvernijiet.
0,"Tibżgħux, attakki bħal dawn għad iridu isiru f'kull pajjiż tal-Ewropa."
1,Kunu intom għalihom u tħossukomx ferm u ferm ferħanin aktar minn meta tgħin bniedem ax bniedem wara jagħmel ta' bir-ruħu li ma jafekx...
1,Jien ukoll irrid ngħid prosit lil kulħadd. Pero' ejjew inkunu sinċiera magħna nfusna. Il-parti l-kbira tal-flus miġbura ngħataw mill-banek. U dawn il-flus ta' min huma? Mhux tal-poplu Malti!!
0,Sewqan taħt l-influwenza tax-xorb hu irresponsabbli u kundannabli. Għandu xorti m'għamilx għar milli għamel.
0,"Hemm bżonn li meta jkun hemm xi protesta bħal tal-lum joħroġ bi hġaru mhux qas konna 100 ruħ, basta kulħadd iparla li ma jriduhomx jiġu Malta."
0,Il-ħafna kawżi kriminali tal-qrati jsiru minħabba l-istess aggressuri li ma jitgħallmux iġibu ruħhom tajjeb!
0,U l-flus tal-fuel li seraq lin-nies u s-sidien tal-fabbriki u l-ħsara li għamel lil vetturi ser iroddhom lura fi flus?
1,Kull ħabsi għandu jingħata ċans ieħor għax kulħadd jista jiżbalja.
0,Jidher ċar li l-kap tal-oppożizzjoni m'għandux il-polz tal-poplu u wisq aktar m'għandux il-polz tal-laburisti li minn dejjem kellhom għal qalbhom lil PL.
1,"Mela l-pajjiż kompla mexa aktar il-quddiem .... Mhux kif beżżawna xi wħud li ser nispiċċaw dritt ġol-ħajt ... u li ser nitolbu ""bail out"" u nfallu bħal Ċipru u l-Greċja... Rekord ġdid fl-Istrina .... ir-risposta u l-verita differenti ferm minn dak li qalilna xi ħadd ftit xhur ilu !"
